Hjemmebane,Udebane,Køretid,Afstand
Aarhus Padel Forening,8660 Padel,0.36491666666666667,26.4623
8660 Padel,Tønder PadelClub,1.9662499999999998,165.0941
Tønder PadelClub,8660 Padel,1.9662499999999998,165.0941
8660 Padel,PadelHouse,1.7591388888888888,149.0877
PadelHouse,8660 Padel,1.7591388888888888,149.0877
8660 Padel,X3 Padel,0.2806944444444444,16.2832
X3 Padel,8660 Padel,0.2806944444444444,16.2832
8660 Padel,Rocket Padel - Esbjerg,1.5645833333333334,143.074
Rocket Padel - Esbjerg,8660 Padel,1.5645833333333334,143.074
8660 Padel,Varde Padel,1.5495277777777778,142.1626
Varde Padel,8660 Padel,1.5495277777777778,142.1626
8660 Padel,Padel.dk,1.4132222222222224,122.01219999999999
Padel.dk,8660 Padel,1.4132222222222224,122.01219999999999
8660 Padel,Erritsø Idrætscenter,0.8439722222222222,75.6276
Erritsø Idrætscenter,8660 Padel,0.8439722222222222,75.6276
8660 Padel,Match Padel Ballerup,3.013138888888889,280.367
Match Padel Ballerup,8660 Padel,3.013138888888889,280.367
8660 Padel,Padel 7500,1.3549444444444445,114.28960000000001
Padel 7500,8660 Padel,1.3549444444444445,114.28960000000001
8660 Padel,MiMo Padel - Billund,1.005611111111111,76.702
MiMo Padel - Billund,8660 Padel,1.005611111111111,76.702
8660 Padel,Padel Bredebro,1.8922222222222222,156.638
Padel Bredebro,8660 Padel,1.8922222222222222,156.638
8660 Padel,Padel Nord,1.6836666666666666,159.6731
Padel Nord,8660 Padel,1.6836666666666666,159.6731
8660 Padel,Brønderslev Padel Forening,1.6836666666666666,159.6731
Brønderslev Padel Forening,8660 Padel,1.6836666666666666,159.6731
8660 Padel,Bjerringbro Padel,0.9258888888888888,51.450300000000006
Bjerringbro Padel,8660 Padel,0.9258888888888888,51.450300000000006
8660 Padel,Racket Club Taastrup - Arla Protein Stadion,2.9393333333333334,274.0539
Racket Club Taastrup - Arla Protein Stadion,8660 Padel,2.9393333333333334,274.0539
8660 Padel,Padel Lounge Aalborg,1.3781388888888888,130.8786
Padel Lounge Aalborg,8660 Padel,1.3781388888888888,130.8786
8660 Padel,Padel4life,1.483861111111111,131.9183
Padel4life,8660 Padel,1.483861111111111,131.9183
8660 Padel,Padel Yard Jernbanebyen,3.110055555555556,281.2843
Padel Yard Jernbanebyen,8660 Padel,3.110055555555556,281.2843
8660 Padel,Vejle Padelcenter,0.5353888888888889,46.7087
Vejle Padelcenter,8660 Padel,0.5353888888888889,46.7087
8660 Padel,Rocket Padel Viborg - Overlund,1.11375,72.2515
Rocket Padel Viborg - Overlund,8660 Padel,1.11375,72.2515
8660 Padel,PadelWorld Ikast,0.7919166666666667,64.0715
PadelWorld Ikast,8660 Padel,0.7919166666666667,64.0715
8660 Padel,Gladsaxe Padel Klub,3.0933333333333333,285.3675
Gladsaxe Padel Klub,8660 Padel,3.0933333333333333,285.3675
8660 Padel,Padelfun4all,2.6353333333333335,224.7142
Padelfun4all,8660 Padel,2.6353333333333335,224.7142
8660 Padel,Match Padel Silkeborg,0.5135277777777778,35.479699999999994
Match Padel Silkeborg,8660 Padel,0.5135277777777778,35.479699999999994
8660 Padel,Padel Court Esbjerg,1.5893888888888887,144.7705
Padel Court Esbjerg,8660 Padel,1.5893888888888887,144.7705
8660 Padel,Faaborg Padelklub,1.8839444444444444,154.7682
Faaborg Padelklub,8660 Padel,1.8839444444444444,154.7682
8660 Padel,Odense Eventyr Padel Center,1.3546111111111112,122.63719999999999
Odense Eventyr Padel Center,8660 Padel,1.3546111111111112,122.63719999999999
8660 Padel,Flow Padel Galten,0.2674722222222222,14.165700000000001
Flow Padel Galten,8660 Padel,0.2674722222222222,14.165700000000001
8660 Padel,Tåsinge Tennis og Padel Klub,1.7555833333333335,164.1485
Tåsinge Tennis og Padel Klub,8660 Padel,1.7555833333333335,164.1485
8660 Padel,Fredericia Padel Federacion,0.9163333333333334,79.3532
Fredericia Padel Federacion,8660 Padel,0.9163333333333334,79.3532
8660 Padel,Frejlev Tennis & Padel klub,1.446611111111111,129.187
Frejlev Tennis & Padel klub,8660 Padel,1.446611111111111,129.187
8660 Padel,Padelhuset Gilleleje,3.7912222222222223,335.9358
Padelhuset Gilleleje,8660 Padel,3.7912222222222223,335.9358
8660 Padel,Padel Zone Holstebro,1.3553333333333333,114.3085
Padel Zone Holstebro,8660 Padel,1.3553333333333333,114.3085
8660 Padel,Rocket Padel Viborg - Fabrikvej,1.1159166666666667,73.3191
Rocket Padel Viborg - Fabrikvej,8660 Padel,1.1159166666666667,73.3191
8660 Padel,PadelPadel CPH - CUPRA ARENA,2.9026944444444447,271.6855
PadelPadel CPH - CUPRA ARENA,8660 Padel,2.9026944444444447,271.6855
8660 Padel,Glamsbjerg Padel,1.456138888888889,118.62710000000001
Glamsbjerg Padel,8660 Padel,1.456138888888889,118.62710000000001
8660 Padel,GreenTEC Padel,1.8490555555555557,163.36020000000002
GreenTEC Padel,8660 Padel,1.8490555555555557,163.36020000000002
8660 Padel,Padel8500,1.2230833333333335,87.83019999999999
Padel8500,8660 Padel,1.2230833333333335,87.83019999999999
8660 Padel,Hedehusene Tennis og Padel Klub,2.9568055555555555,269.541
Hedehusene Tennis og Padel Klub,8660 Padel,2.9568055555555555,269.541
8660 Padel,Himmelev Padel Klub,2.9228333333333336,254.78529999999998
Himmelev Padel Klub,8660 Padel,2.9228333333333336,254.78529999999998
8660 Padel,Holbæk Padel Klub,2.73225,235.3201
Holbæk Padel Klub,8660 Padel,2.73225,235.3201
8660 Padel,Holstebro Tennis & Padel Klub,1.3900000000000001,118.1986
Holstebro Tennis & Padel Klub,8660 Padel,1.3900000000000001,118.1986
8660 Padel,Racket Club Roskilde - Yellowbeard Arena,2.845361111111111,249.7672
Racket Club Roskilde - Yellowbeard Arena,8660 Padel,2.845361111111111,249.7672
8660 Padel,Padelcity - Svendborg,1.7591666666666665,163.3137
Padelcity - Svendborg,8660 Padel,1.7591666666666665,163.3137
8660 Padel,Hovedstadens Padel Klub,2.9026944444444447,271.6855
Hovedstadens Padel Klub,8660 Padel,2.9026944444444447,271.6855
8660 Padel,Simons Padel Club,3.3986666666666667,311.8068
Simons Padel Club,8660 Padel,3.3986666666666667,311.8068
8660 Padel,Hillerød Tennis & Padel Klub,3.4223333333333334,310.42859999999996
Hillerød Tennis & Padel Klub,8660 Padel,3.4223333333333334,310.42859999999996
8660 Padel,Match Padel Hobro,0.9133333333333333,78.98780000000001
Match Padel Hobro,8660 Padel,0.9133333333333333,78.98780000000001
8660 Padel,Jystrup IF Tennis og Padel,2.548305555555556,231.8857
Jystrup IF Tennis og Padel,8660 Padel,2.548305555555556,231.8857
8660 Padel,KIF Padel Club,0.9639444444444444,85.22630000000001
KIF Padel Club,8660 Padel,0.9639444444444444,85.22630000000001
8660 Padel,Køge Padel Klub,2.695138888888889,247.1715
Køge Padel Klub,8660 Padel,2.695138888888889,247.1715
8660 Padel,Padel Club Køge,2.6063888888888886,245.7082
Padel Club Køge,8660 Padel,2.6063888888888886,245.7082
8660 Padel,PADELHALL.DK,1.4240277777777777,92.2688
PADELHALL.DK,8660 Padel,1.4240277777777777,92.2688
8660 Padel,Racket Club Tårnby,3.080138888888889,284.9697
Racket Club Tårnby,8660 Padel,3.080138888888889,284.9697
8660 Padel,Padelcenter Middelfart,0.8988333333333334,80.24260000000001
Padelcenter Middelfart,8660 Padel,0.8988333333333334,80.24260000000001
8660 Padel,Padel Arena - Hedensted,0.4470555555555556,38.307199999999995
Padel Arena - Hedensted,8660 Padel,0.4470555555555556,38.307199999999995
8660 Padel,Lynge-Broby Idrætsforening,2.337722222222222,208.8282
Lynge-Broby Idrætsforening,8660 Padel,2.337722222222222,208.8282
8660 Padel,LezGo Padel,0.33055555555555555,17.9752
LezGo Padel,8660 Padel,0.33055555555555555,17.9752
8660 Padel,LETS PADEL,3.417222222222222,310.352
LETS PADEL,8660 Padel,3.417222222222222,310.352
8660 Padel,Match Padel Lemvig,1.8881944444444445,149.60139999999998
Match Padel Lemvig,8660 Padel,1.8881944444444445,149.60139999999998
8660 Padel,Match padel Næstved,2.6070555555555552,222.48510000000002
Match padel Næstved,8660 Padel,2.6070555555555552,222.48510000000002
8660 Padel,MiMo Padel - Rødby,3.8087222222222223,319.0067
MiMo Padel - Rødby,8660 Padel,3.8087222222222223,319.0067
8660 Padel,Mørkøv Padel Klub,2.6428055555555554,228.649
Mørkøv Padel Klub,8660 Padel,2.6428055555555554,228.649
8660 Padel,Mors Padel,1.8490555555555557,163.36020000000002
Mors Padel,8660 Padel,1.8490555555555557,163.36020000000002
8660 Padel,Match Padel Kløvermarken,3.188388888888889,287.2183
Match Padel Kløvermarken,8660 Padel,3.188388888888889,287.2183
8660 Padel,Match Padel Studio,3.158694444444444,287.6157
Match Padel Studio,8660 Padel,3.158694444444444,287.6157
8660 Padel,Nyborg Padelklub,1.6309722222222223,152.9987
Nyborg Padelklub,8660 Padel,1.6309722222222223,152.9987
8660 Padel,Match Padel Nykøbing Falster,3.4493333333333336,283.4044
Match Padel Nykøbing Falster,8660 Padel,3.4493333333333336,283.4044
8660 Padel,ØBG Tennis og Padel,0.5853055555555555,40.7438
ØBG Tennis og Padel,8660 Padel,0.5853055555555555,40.7438
8660 Padel,Odder Padel Center,0.36633333333333334,18.5368
Odder Padel Center,8660 Padel,0.36633333333333334,18.5368
8660 Padel,Ølstykke Padel,3.1900833333333334,269.9802
Ølstykke Padel,8660 Padel,3.1900833333333334,269.9802
8660 Padel,Match Padel Odense,1.4960555555555557,132.39010000000002
Match Padel Odense,8660 Padel,1.4960555555555557,132.39010000000002
8660 Padel,Padel Club - Ringsted,2.4346944444444443,223.939
Padel Club - Ringsted,8660 Padel,2.4346944444444443,223.939
8660 Padel,Padel Club Roskilde,2.756666666666667,256.3677
Padel Club Roskilde,8660 Padel,2.756666666666667,256.3677
8660 Padel,Padel East,3.271555555555556,270.79720000000003
Padel East,8660 Padel,3.271555555555556,270.79720000000003
8660 Padel,Thy Padel,2.3721388888888892,180.3669
Thy Padel,8660 Padel,2.3721388888888892,180.3669
8660 Padel,Padel Holstebro,1.3912499999999999,116.3943
Padel Holstebro,8660 Padel,1.3912499999999999,116.3943
8660 Padel,Padelland,0.53025,40.7029
Padelland,8660 Padel,0.53025,40.7029
8660 Padel,Padel North,3.3153888888888887,306.3008
Padel North,8660 Padel,3.3153888888888887,306.3008
8660 Padel,PadelBoxen,1.4355000000000002,123.03710000000001
PadelBoxen,8660 Padel,1.4355000000000002,123.03710000000001
8660 Padel,PadelAction Aabenraa,1.4108611111111111,131.866
PadelAction Aabenraa,8660 Padel,1.4108611111111111,131.866
8660 Padel,Svendborg Padel Klub,1.8434722222222222,166.75779999999997
Svendborg Padel Klub,8660 Padel,1.8434722222222222,166.75779999999997
8660 Padel,Pakhus77,0.37900000000000006,23.432599999999997
Pakhus77,8660 Padel,0.37900000000000006,23.432599999999997
8660 Padel,Padel Skjern,1.5600277777777778,121.16210000000001
Padel Skjern,8660 Padel,1.5600277777777778,121.16210000000001
8660 Padel,8400 Padel,0.9967222222222222,73.63889999999999
8400 Padel,8660 Padel,0.9967222222222222,73.63889999999999
8660 Padel,PADELPIT - Karlslunde,2.750361111111111,256.5399
PADELPIT - Karlslunde,8660 Padel,2.750361111111111,256.5399
8660 Padel,PADELPIT - Roskilde,2.8757222222222225,252.59210000000002
PADELPIT - Roskilde,8660 Padel,2.8757222222222225,252.59210000000002
8660 Padel,Padelton Hørning,0.12202777777777779,5.7743
Padelton Hørning,8660 Padel,0.12202777777777779,5.7743
8660 Padel,Rocket Padel Randers,0.6100555555555556,50.6237
Rocket Padel Randers,8660 Padel,0.6100555555555556,50.6237
8660 Padel,Nordfyns Padel Center,1.3643611111111111,118.89389999999999
Nordfyns Padel Center,8660 Padel,1.3643611111111111,118.89389999999999
8660 Padel,Match Padel Aarhus,0.4431944444444444,34.0829
Match Padel Aarhus,8660 Padel,0.4431944444444444,34.0829
8660 Padel,Videbæk Tennis og Padel Klub,1.3174166666666667,101.86880000000001
Videbæk Tennis og Padel Klub,8660 Padel,1.3174166666666667,101.86880000000001
8660 Padel,Xpadel,3.487111111111111,320.354
Xpadel,8660 Padel,3.487111111111111,320.354
8660 Padel,Vejen Idrætscenter,1.0820833333333333,98.235
Vejen Idrætscenter,8660 Padel,1.0820833333333333,98.235
8660 Padel,Racket Club Slagelse,2.156638888888889,193.7851
Racket Club Slagelse,8660 Padel,2.156638888888889,193.7851
8660 Padel,Randers Tennis & Padel,0.6569722222222222,56.7068
Randers Tennis & Padel,8660 Padel,0.6569722222222222,56.7068
8660 Padel,Padel Club Hjørring,1.9382777777777778,184.8494
Padel Club Hjørring,8660 Padel,1.9382777777777778,184.8494
8660 Padel,Padel Star,0.3050555555555556,18.453
Padel Star,8660 Padel,0.3050555555555556,18.453
8660 Padel,Skibby padel,3.0253611111111107,254.0876
Skibby padel,8660 Padel,3.0253611111111107,254.0876
8660 Padel,Silkeborg Tennis- og Padelklub (STK),0.49483333333333335,33.2383
Silkeborg Tennis- og Padelklub (STK),8660 Padel,0.49483333333333335,33.2383
8660 Padel,Skagen/Frederikshavn Padel,1.8490555555555557,163.36020000000002
Skagen/Frederikshavn Padel,8660 Padel,1.8490555555555557,163.36020000000002
8660 Padel,Skagen Padelcenter,2.7304999999999997,239.9136
Skagen Padelcenter,8660 Padel,2.7304999999999997,239.9136
8660 Padel,PADEL 99,2.1568055555555556,199.3366
PADEL 99,8660 Padel,2.1568055555555556,199.3366
8660 Padel,Otterup Padel v. Skeby GF,1.5715277777777779,130.3688
Otterup Padel v. Skeby GF,8660 Padel,1.5715277777777779,130.3688
8660 Padel,SMASH Padelcenter Horsens,0.3809722222222222,27.0951
SMASH Padelcenter Horsens,8660 Padel,0.3809722222222222,27.0951
8660 Padel,SMASH Padelcenter Stensballe,0.5126944444444445,31.356099999999998
SMASH Padelcenter Stensballe,8660 Padel,0.5126944444444445,31.356099999999998
8660 Padel,Struer Energi Park,1.5339166666666668,129.20589999999999
Struer Energi Park,8660 Padel,1.5339166666666668,129.20589999999999
8660 Padel,Tangsø Outdoor Padel,1.7309166666666667,139.9699
Tangsø Outdoor Padel,8660 Padel,1.7309166666666667,139.9699
8660 Padel,Tennis Club Odense,1.3683055555555554,123.0946
Tennis Club Odense,8660 Padel,1.3683055555555554,123.0946
8660 Padel,Agerbæk SF,1.4401111111111111,127.3578
Agerbæk SF,8660 Padel,1.4401111111111111,127.3578
8660 Padel,Play Padel Dragør,3.1675,291.341
Play Padel Dragør,8660 Padel,3.1675,291.341
8660 Padel,Match Padel Aalborg,1.4052499999999999,127.11189999999999
Match Padel Aalborg,8660 Padel,1.4052499999999999,127.11189999999999
8660 Padel,Padel6100,1.2324166666666665,107.2704
Padel6100,8660 Padel,1.2324166666666665,107.2704
8660 Padel,PadelPadel Odense - Carlsberg Nordic Arena,1.4219166666666667,130.5646
PadelPadel Odense - Carlsberg Nordic Arena,8660 Padel,1.4219166666666667,130.5646
8660 Padel,PadelWorld Herning,0.9966111111111111,80.94510000000001
PadelWorld Herning,8660 Padel,0.9966111111111111,80.94510000000001
8660 Padel,Odense City Padel / Padelklub Odense City,1.8490555555555557,163.36020000000002
Odense City Padel / Padelklub Odense City,8660 Padel,1.8490555555555557,163.36020000000002
8660 Padel,The Padel Club - Espergærde,3.478555555555555,317.9362
The Padel Club - Espergærde,8660 Padel,3.478555555555555,317.9362
8660 Padel,Ullerslev Tennis Klub,1.6024444444444446,142.8222
Ullerslev Tennis Klub,8660 Padel,1.6024444444444446,142.8222
8660 Padel,Tisvilde Tennis og Padel,3.6952777777777777,329.8073
Tisvilde Tennis og Padel,8660 Padel,3.6952777777777777,329.8073
8660 Padel,WePadel,0.26169444444444445,15.1778
WePadel,8660 Padel,0.26169444444444445,15.1778
8660 Padel,Aalborg Padel,1.2784166666666665,121.174
Aalborg Padel,8660 Padel,1.2784166666666665,121.174
8660 Padel,Padel Lounge Odense,1.4285555555555556,122.7061
Padel Lounge Odense,8660 Padel,1.4285555555555556,122.7061
8660 Padel,Båring GF Padel,1.0206388888888889,91.6655
Båring GF Padel,8660 Padel,1.0206388888888889,91.6655
8660 Padel,Racket Club Kløver,3.186388888888889,287.0981
Racket Club Kløver,8660 Padel,3.186388888888889,287.0981
8660 Padel,Maradona Memorial Vesterbro,3.0599166666666666,280.15709999999996
Maradona Memorial Vesterbro,8660 Padel,3.0599166666666666,280.15709999999996
8660 Padel,Bredballe IF,0.5985833333333334,49.2757
Bredballe IF,8660 Padel,0.5985833333333334,49.2757
8660 Padel,Padel Yard Reffen,3.2510555555555554,289.4252
Padel Yard Reffen,8660 Padel,3.2510555555555554,289.4252
8660 Padel,Greve Padel,2.8066666666666666,261.0283
Greve Padel,8660 Padel,2.8066666666666666,261.0283
8660 Padel,Tuse Padel og Tennis,2.787583333333333,236.6629
Tuse Padel og Tennis,8660 Padel,2.787583333333333,236.6629
8660 Padel,Dansk Gymnastikforening Flensborg,1.8490555555555557,163.36020000000002
Dansk Gymnastikforening Flensborg,8660 Padel,1.8490555555555557,163.36020000000002
8660 Padel,Dianalund Padel Klub,2.447722222222222,213.5457
Dianalund Padel Klub,8660 Padel,2.447722222222222,213.5457
8660 Padel,EGIF Tennis & Padel,0.8394166666666667,75.4537
EGIF Tennis & Padel,8660 Padel,0.8394166666666667,75.4537
8660 Padel,Sport 92 Padel,0.913888888888889,74.3133
Sport 92 Padel,8660 Padel,0.913888888888889,74.3133
8660 Padel,ViPadel Aarhus,1.8490555555555557,163.36020000000002
ViPadel Aarhus,8660 Padel,1.8490555555555557,163.36020000000002
8660 Padel,Fredagspadel Ølstykke,3.1900833333333334,269.9802
Fredagspadel Ølstykke,8660 Padel,3.1900833333333334,269.9802
8660 Padel,Padel Herlev,3.047361111111111,281.87859999999995
Padel Herlev,8660 Padel,3.047361111111111,281.87859999999995
8660 Padel,Gedved IF Padel,0.30894444444444447,18.0341
Gedved IF Padel,8660 Padel,0.30894444444444447,18.0341
8660 Padel,Hammel GF Padel,0.5566111111111112,31.9917
Hammel GF Padel,8660 Padel,0.5566111111111112,31.9917
8660 Padel,Hammel Tennis & Padel klub,0.5465,31.747700000000002
Hammel Tennis & Padel klub,8660 Padel,0.5465,31.747700000000002
8660 Padel,Hareskov padel,3.0647500000000005,282.7273
Hareskov padel,8660 Padel,3.0647500000000005,282.7273
8660 Padel,Aars Tennis & Padel,1.4539722222222222,122.7081
Aars Tennis & Padel,8660 Padel,1.4539722222222222,122.7081
8660 Padel,HimmerLand,1.4539722222222222,122.7081
HimmerLand,8660 Padel,1.4539722222222222,122.7081
8660 Padel,Ishøj Tennis & Padel Klub,2.8725,266.993
Ishøj Tennis & Padel Klub,8660 Padel,2.8725,266.993
8660 Padel,Jyllinge Tennis & Padel klub,3.1431388888888887,267.2977
Jyllinge Tennis & Padel klub,8660 Padel,3.1431388888888887,267.2977
8660 Padel,Karlslunde Padel,2.7621944444444444,257.19960000000003
Karlslunde Padel,8660 Padel,2.7621944444444444,257.19960000000003
8660 Padel,LKB Gistrup,1.4617222222222221,133.972
LKB Gistrup,8660 Padel,1.4617222222222221,133.972
8660 Padel,Padel Fusion,1.3781388888888888,130.8786
Padel Fusion,8660 Padel,1.3781388888888888,130.8786
8660 Padel,Nyborg Padel,1.6280000000000001,152.86329999999998
Nyborg Padel,8660 Padel,1.6280000000000001,152.86329999999998
8660 Padel,Nykøbing F. Padelklub,3.468972222222222,284.18629999999996
Nykøbing F. Padelklub,8660 Padel,3.468972222222222,284.18629999999996
8660 Padel,Østhimmerlands Padel,1.4924444444444445,100.87219999999999
Østhimmerlands Padel,8660 Padel,1.4924444444444445,100.87219999999999
